TOT,SB,MM,TUR,XIP,THU,LPL,MPL,SPL,HAK,HAK1,HAK2,HAK3,HAK4,MUL,MUL1,MUL2,MUL3,TRA,PAG,DFS,DFH,DSM,DSP,DSR,MSC,MSG,MSP,ENG,SAR,EPI,CEBH,CEBS,CEPH,CEPS,DNS,DNH,DRS,DRH,ARF,PWL,SUP,MbO,MbFF,MbDF,MbC,MbPAR,MbSCA,MbH,MbGRA,MbSF,MbPF,BO,EUP,ZG,ZL,ZM,ZS,PB,BB,PS,DF,PL,MB,SG,MA,Bathyrajabrachyurops,Chimaeramonstrosa,Dalatiaslicha,Dipturusoxyrinchus,Etmopterusspinax,Galeusmelastomus,Mustelusasterias,Mustelusmustelus,Myliobatisaquila,RSH,RSS,Rajaasterias,Rajaclavata,Rajamiraletus,Rajapolystigma,SSH,SSS,Scyliorhinuscanicula,Squalusblainville,Torpedomarmorata,Torpedotorpedo,DC,SPOM,BD
MbC,-0.0278393,-0.000437056,-0.00587275,-0.000844189,0.000407278,-0.000138373,9.39804e-05,0.000441305,0.00012914,0.000194381,-0.000541619,-0.000469258,-0.00923421,-0.0134242,-0.0103696,-0.00926172,-0.027233,6.72573e-05,-0.0220755,-0.000628834,-0.000208131,-3.30314e-06,-0.000351296,-0.00255708,-4.11102e-05,0.000663063,-7.41363e-05,0.000271871,-0.00064712,0.000302806,-0.0016847,-0.00134668,-0.000993542,-0.00030732,5.39974e-05,-0.000915457,-0.00291959,-0.000804154,-0.0018062,-0.007217,-0.000415816,-0.00169216,0.00416696,0.00704557,0.0,0.00781552,-0.004213,0.00334438,0.00155269,0.00408419,-0.0024456,0.00180195,0.000379007,0.000298362,7.64643e-05,0.000276476,8.71599e-05,-0.000162523,0.000174697,0.000605773,0.000443165,0.000621623,0.00339478,0.00222519,0.00255454,-0.00848033,-0.0266143,-0.0219338,-0.00570041,-0.010681,-0.000309481,-0.0128152,-0.00125967,-0.0326194,-0.00255928,-0.088898,-0.00927307,-0.00115032,-0.00132914,-0.0610689,-0.00244158,-0.00252156,-0.000647429,-0.00169036,-0.00456029,-0.0109733,0.0039521,-2.49033e-05,0.00201276
MbPAR,-0.0229711,-9.12847e-05,-0.0112337,-0.000340394,0.000480202,-7.33827e-05,0.000340187,0.000501006,0.000127619,0.000280069,-7.15448e-05,-7.21865e-05,-0.00596994,-0.00215336,-0.013853,-0.00132396,-0.0158559,0.000279162,-0.00460906,-5.04768e-05,-0.000677387,0.00028585,-0.000433446,-0.00386727,0.000291628,0.000689388,0.000246886,0.000303526,2.26887e-05,0.000347519,-0.000284072,2.60352e-05,-0.000675944,0.000177283,0.000387321,-0.000450043,-0.000749899,-0.000380215,-0.000855825,-0.00137877,0.000336097,0.00211286,0.00231967,0.00794731,-0.00781552,0.0,-0.00247504,0.0619274,0.0018854,0.00458429,0.104993,0.000827232,0.000368672,0.000305545,0.000102856,0.00028497,0.000102174,-0.000142978,0.000172265,0.000616228,0.000435397,0.000630985,0.00360148,0.0022169,0.00273978,-0.00563867,-0.0159855,-0.00958595,-0.00300721,-0.00431139,0.000407329,-0.00971686,-0.00095118,-0.0207362,-0.00154383,-0.0541261,-0.00808756,-0.00046508,-0.000449022,-0.042159,-0.00167995,-0.000777653,-0.000419816,-0.000298996,-0.00248127,-0.00943941,0.00434191,0.000118007,0.00181971
MbSCA,-0.0257399,-0.00385815,-0.00658882,-0.00448162,0.000653777,-1.87389e-05,-0.000594855,0.000677806,0.000146524,0.000610582,-0.000249048,-0.000224231,-0.0114684,-0.000216413,-0.00908524,-0.00449891,-0.0111148,0.000220049,-0.0611468,0.000133273,-0.000709116,0.000787882,-0.000309785,-0.00289478,-0.000477122,0.00137783,-0.000356663,0.00024207,0.000356127,0.000600699,-0.00471852,-0.00163214,-0.0245045,-0.000669798,0.000718215,-0.00988338,0.000153995,0.000281654,0.000461307,0.000388263,0.000905351,0.0046682,0.00652373,0.00621181,0.004213,0.00247504,0.0,0.0412447,0.00314614,0.0037664,0.0679117,0.000963306,0.000523636,0.0004572,0.000197172,0.000332816,0.000120243,-0.000115025,0.00025237,0.000601987,0.000532422,0.000633999,0.00351437,0.00207163,0.00253445,-0.0105113,-0.00312877,-0.0223142,-0.00299683,-0.014186,-0.000119542,-0.0305008,-0.00263612,-0.0143221,-0.00270908,-0.0235034,-0.00900348,-0.00126847,-0.000622371,-0.183875,-0.00513806,-0.00256934,-0.00581786,-0.000924323,-0.00524323,-0.0162681,0.0118251,5.51322e-05,0.00186717
MbH,-0.0198781,-0.000448756,-0.0386929,-0.000633116,0.000186813,-8.87392e-05,-2.53067e-05,0.000182762,0.000344359,7.31666e-05,-0.000207186,-0.000238694,-0.00497047,-0.000403939,-0.00142109,-0.00085302,-0.00229135,-5.60581e-05,-0.00586147,-4.8311e-05,-0.000165804,2.11206e-05,-0.000195303,-0.00438994,-4.24494e-05,0.000258744,-4.79073e-05,0.000231864,3.74693e-05,0.000309213,-0.000510378,-0.000187187,-0.00212183,-2.6538e-05,0.000154025,-0.00113276,-0.000608239,-0.000511585,-0.00047428,-0.000263521,0.000320811,-0.000558059,0.000239161,0.000302162,-0.00334438,-0.0619274,-0.0412447,0.0,-0.0434422,0.000355609,-0.00339917,0.000279459,0.000412331,0.000416265,0.000121073,0.000387394,0.000222753,-5.8632e-05,0.00218711,0.000893305,0.000508794,0.000886129,0.0197309,0.00445013,0.0458447,-0.00401366,-0.00589654,-0.00810195,-0.00157323,-0.00393679,-2.93131e-05,-0.00879762,-0.0012266,-0.00926514,-0.000987002,-0.0219127,-0.0035894,-0.000413689,-0.000369347,-0.0364823,-0.00132221,-0.000873506,-0.000591919,-0.000495787,-0.00199579,-0.00360922,-0.00248959,3.92142e-05,0.00367218
MbGRA,-0.015342,-0.000130316,-3.33618,-0.000278417,0.00023501,-7.20724e-06,0.000101736,0.000206568,0.000136075,0.000110375,-0.000120841,-0.000148473,-0.00397144,-0.000944038,-0.000820042,-0.000737025,-0.00203447,2.42612e-05,-0.00259222,4.80142e-06,-4.20438e-05,4.45538e-05,-3.95018e-05,-0.000331417,7.05654e-05,0.000271195,4.91112e-05,0.000163483,-4.23854e-05,0.000190228,-0.000207034,-9.02355e-05,-0.00044702,4.33397e-05,0.000125419,-0.000485159,-0.000620805,-0.000464812,-0.000469371,-0.000552935,0.000153349,0.00404191,0.0061648,0.00575603,-0.00155269,-0.0018854,-0.00314614,0.0434422,0.0,0.00306814,0.0724099,0.000662206,0.000254282,0.00021621,4.02534e-05,0.000223468,8.67709e-05,-0.000123162,7.05793e-05,0.000554088,0.000331609,0.000561997,0.00542558,0.00258489,0.00392773,-0.00288219,-0.0056426,-0.00632606,-0.00130253,-0.00290446,9.49397e-05,-0.00350009,-0.000192458,-0.00812029,-0.000677348,-0.0204579,-0.00276687,-0.000208761,-0.000199593,-0.0239459,-0.000526682,-0.000582289,-7.57216e-05,-0.000323248,-0.00144568,-0.00236582,-0.000363718,1.0101e-05,0.00191408
MbSF,-0.0202218,-0.000660165,-0.00359452,-0.000592723,-0.000167842,-0.0020255,-0.000619783,-1.72348e-05,-5.8877e-05,-0.000217637,-0.00260336,-0.00412703,-0.0452286,-0.000933702,-0.000770299,-0.00083624,-0.00203609,-0.00481556,-0.00179679,-0.000928882,-0.000305118,-0.000252136,-0.000444031,-0.000485508,-0.000240218,-5.88476e-05,-0.000229788,6.54853e-06,-0.000235997,-9.84834e-06,-0.000446314,-0.000484863,-0.000577125,-0.000384257,-0.00115112,-0.000722704,-0.00107611,-0.000921478,-0.000971436,-0.00093196,-0.000275853,-0.00097267,-8.06126e-05,-3.70804e-05,-0.00408419,-0.00458429,-0.0037664,-0.000355609,-0.00306814,0.0,-0.00429261,-0.000215104,7.40214e-05,-2.04202e-05,-4.80379e-05,0.00015114,2.04717e-06,-0.000246425,-0.00030337,0.000667082,0.000229765,0.000755775,0.00925587,0.00073589,0.000558441,-0.00466289,-0.00708398,-0.00901713,-0.00216434,-0.00423057,-0.00048327,-0.00514076,-0.000648127,-0.0101942,-0.00129759,-0.0251768,-0.00393141,-0.00114191,-0.000708759,-0.0281636,-0.00115652,-0.00116846,-0.000554885,-0.000914775,-0.00233934,-0.00409877,-0.00368097,0.000430794,0.000309239
MbPF,-0.0147438,0.00152685,-0.0636153,0.00085166,0.00295419,0.00264205,0.00315838,0.0029302,0.00352216,0.00290004,0.00230014,0.00227947,-0.0028075,0.0033776,0.00176159,0.00244173,0.00159712,0.00330833,-0.00565008,0.00295941,0.00253855,0.00306341,0.00332073,0.00285023,0.00334772,0.00410818,0.00294645,0.00352678,0.00327309,0.00465825,0.00265614,0.00419309,-0.00010282,0.00343767,0.00353595,0.00118669,0.00260476,0.0027161,0.00346522,0.00240202,0.00338447,0.00296568,0.00363543,0.00396616,0.0024456,-0.104993,-0.0679117,0.00339917,-0.0724099,0.00429261,0.0,0.00361731,0.00352282,0.00450824,0.00392783,0.00459298,0.00395308,0.00247209,0.00233881,0.00876314,0.00408856,0.00884079,0.124475,0.0137014,0.0103651,0.000218575,-1.97827e-05,-0.00458517,0.00179236,-0.000668675,0.00451076,-0.0027863,0.00328116,-0.00304515,0.00315444,-0.0167202,0.00142362,0.00400145,0.00466971,-0.0383637,0.00275691,0.00237012,0.00355368,0.00341001,0.00213967,0.000422951,0.00199417,0.0136948,0.0145707
BO,-0.0219307,-0.000943401,-0.00161621,-0.00151061,-4.42729e-05,-0.000369423,-0.00127046,0.000111499,0.000124911,-0.000314995,-0.00202309,-0.00124356,-0.00882029,-0.018697,-0.00361896,-0.00188587,-0.00272777,-0.000302005,-0.00241543,-0.00110685,-0.000840889,-0.00739536,-0.00104918,-0.000951147,-0.000165488,0.000142039,-0.00017151,6.05879e-05,-0.000355457,0.00010727,-0.00986465,-0.00228647,-0.00120124,-0.0011352,-0.00248467,-0.00319346,-0.00513085,-0.0012401,-0.00418319,-0.00217308,-0.000260912,0.00248185,0.000395857,0.000361591,-0.00180195,-0.000827232,-0.000963306,-0.000279459,-0.000662206,0.000215104,-0.00361731,0.0,0.000218416,0.000143548,7.71077e-06,0.000236689,0.000103877,-0.000111256,0.00184168,0.000575666,0.000326285,0.000576062,0.00987407,0.00159258,0.00132403,-0.0188448,-0.00411241,-0.0265248,-0.00423743,-0.0132842,-0.00145693,-0.027056,-0.00412345,-0.0129483,-0.0028939,-0.023431,-0.0081777,-0.00187472,-0.00143104,-0.0987386,-0.00882749,-0.0042226,-0.00280046,-0.00478291,-0.0340215,-0.0255211,-0.000133415,0.000148431,0.00163303
EUP,-0.0855772,-0.00167992,-0.000904932,-0.00275944,-0.000808262,-0.00186896,-0.00581188,-0.000320798,-0.0295881,-0.0301926,-0.0051878,-0.00252166,-0.0463778,-0.000451982,-0.000319882,-0.000363249,-0.000716852,-0.00242446,-0.000957902,-0.00557961,-0.00414571,-0.0048302,-0.00315205,-0.00244089,-0.00148722,-0.000141599,-0.00305208,-0.002773,-0.000279067,-0.000473535,-0.000470632,-0.00160152,-0.00312366,-0.00156173,-0.000231466,-0.000424671,-0.00294711,-0.000429136,-0.00238803,-0.00234254,-0.000311239,-0.000415139,-0.000133468,-0.000126218,-0.000379007,-0.000368672,-0.000523636,-0.000412331,-0.000254282,-7.40214e-05,-0.00352282,-0.000218416,0.0,-0.000178928,-0.000147542,0.00111434,0.00099352,6.30913e-05,-0.000334687,0.00059011,0.0194144,0.000955138,0.000141852,0.000384807,0.000291287,-0.0137808,-0.00310534,-0.0503502,-0.00886561,-0.00982893,-0.0128458,-0.0105468,-0.00194823,-0.00775389,-0.00165843,-0.0309246,-0.0032035,-0.00197854,-0.000774954,-0.0368403,-0.00466675,-0.00305581,-0.003524,-0.00327982,-0.0188793,-0.0124672,-0.00123028,0.000107825,-2.85203e-06
ZG,-0.041764,-0.000793134,-0.000791858,-0.000507096,-7.81952e-05,-0.00965918,-0.00115862,-0.000988542,-2.73205e-05,-0.00055531,-0.000430215,-0.000526068,-0.00577083,-0.000410115,-0.000272147,-0.00023328,-0.000533711,-0.000359649,-0.000444225,-0.000223171,9.20486e-05,-0.000162397,-0.000490507,-0.000276193,-0.000169766,-0.0661023,-0.000165311,-3.47801e-05,-0.000229926,0.000299549,-0.000237216,-0.000135659,-0.000191307,-0.000360434,-0.000427108,-0.000278892,-0.000361073,-0.000333158,-0.000378947,-0.000500876,-4.48694e-05,-0.000332897,-7.03437e-05,-4.34653e-05,-0.000298362,-0.000305545,-0.0004572,-0.000416265,-0.00021621,2.04202e-05,-0.00450824,-0.000143548,0.000178928,0.0,0.000275049,0.00161693,0.000856164,3.3818e-05,-0.000329268,0.000796364,0.000857296,0.000936182,0.000434433,0.000949003,0.000788918,-0.00244041,-0.0032893,-0.0155406,-0.00104831,-0.00265969,-0.000212534,-0.00337149,-0.00100458,-0.00489057,-0.000463615,-0.0125872,-0.00176767,-0.00028219,-0.000190339,-0.0148935,-0.00110696,-0.000745264,-0.000397205,-0.000507869,-0.00176973,-0.00884537,-0.000976824,0.000355773,0.000602189
ZL,-0.0511122,-0.00715131,-0.000434245,-0.00277994,-0.000528568,-0.00435823,-0.00100288,-6.05017e-05,-3.7708e-05,-0.000611839,-0.00411091,-0.00582406,-0.0452079,-0.000173693,-0.000963324,-0.000129915,-0.00310588,-0.00463107,-0.00066633,-0.00198627,2.04745e-05,-5.98765e-05,-0.000362362,-7.59044e-05,-0.000451868,-0.00992122,-0.000392281,-0.0017954,-0.00207746,0.00280101,-8.38662e-05,-0.000423313,-0.000370975,-0.00332276,-0.00755628,-0.000142161,-0.00123956,-0.000149959,-0.00202693,-0.00606199,2.52055e-05,-0.000100325,-1.99612e-05,8.53828e-05,-7.64643e-05,-0.000102856,-0.000197172,-0.000121073,-4.02534e-05,4.80379e-05,-0.00392783,-7.71077e-06,0.000147542,-0.000275049,0.0,0.000948786,0.000717125,0.000248531,-0.000119013,0.000777675,0.00059274,0.000845865,0.00139225,0.000839536,0.000672192,-0.00323223,-0.00182,-0.0138346,-0.00199803,-0.00662672,-0.00151462,-0.00315395,-0.000364731,-0.0032801,-0.00043564,-0.0111364,-0.0018817,-0.00126212,-3.28858e-05,-0.0113188,-0.000719644,-0.00171524,-0.00065886,-0.000799621,-0.00137918,-0.0040902,-0.000529185,0.000481079,0.000592108
ZM,-0.128434,-0.00186055,-0.000669369,-0.00350125,-0.000633691,-0.00197022,-0.00287361,-0.00847547,-0.00703712,-0.00148721,-0.00125034,-0.00145996,-0.0168529,-0.00176736,-0.000279914,-0.000245305,-0.000476439,-0.00160551,-0.000464152,-0.000956534,-0.000833936,-0.000389802,-0.00177391,-0.00104244,-0.00188354,-0.00246249,-0.002246,-0.00549245,-0.000896739,-0.00186632,-0.000269832,-0.000420003,-0.000853065,-0.00151981,-0.000350286,-0.000283289,-0.000512937,-0.000292966,-0.000656061,-0.000836034,-0.000234351,-0.000275827,-0.000205923,-0.000129543,-0.000276476,-0.00028497,-0.000332816,-0.000387394,-0.000223468,-0.00015114,-0.00459298,-0.000236689,-0.00111434,-0.00161693,-0.000948786,0.0,0.00030272,-0.000174553,-0.000325608,0.000392993,0.00390309,0.00173424,8.76409e-05,0.000221094,0.000174191,-0.00569769,-0.00217987,-0.0102088,-0.00204125,-0.00498743,-0.00125678,-0.00461991,-0.00112825,-0.00411682,-0.00071476,-0.0114016,-0.00180524,-0.00085166,-0.00032122,-0.0138116,-0.00118438,-0.00129662,-0.000838418,-0.000754563,-0.00217933,-0.00504545,-0.000602217,7.01696e-05,-0.000286702
ZS,-0.040989,-0.000705413,-0.000438379,-0.000989267,-6.4723e-05,-0.000839908,-0.000590953,-0.000392707,-0.00252366,-0.00109603,-0.000896704,-0.00120879,-0.0148789,-0.000735126,-0.000103353,-9.7668e-05,-0.000262342,-0.00136094,-0.000215688,-0.000309034,-0.000245942,-0.000244785,-0.000252426,-0.000164917,-0.000288532,-0.000823936,-0.000340742,-0.00132516,-0.000151454,-0.000425607,-7.60264e-05,-6.87739e-05,-0.000389235,-0.000357279,-0.000216496,-0.000164588,-0.000216909,-9.61308e-05,-0.00015474,-0.000341855,-0.000117605,-7.53903e-05,-6.83306e-05,1.05498e-05,-8.71599e-05,-0.000102174,-0.000120243,-0.000222753,-8.67709e-05,-2.04717e-06,-0.00395308,-0.000103877,-0.00099352,-0.000856164,-0.000717125,-0.00030272,0.0,0.000629648,-0.000206996,0.00103955,0.000387054,0.000692522,0.00018492,0.000470923,0.000369072,-0.00232553,-0.00141083,-0.00551651,-0.000850896,-0.00207301,-0.000532292,-0.00218088,-0.000243477,-0.00247982,-0.000237315,-0.00698495,-0.00094957,-0.000256356,-1.07213e-05,-0.00986349,-0.00053325,-0.00051614,-0.000254316,-0.000341772,-0.00168101,-0.0024629,-0.000160632,0.000646745,-8.40699e-05
PB,-0.0160432,-0.000164703,-0.000106834,-0.00027958,0.000187621,-0.00012318,1.61973e-05,8.02212e-06,-0.000579462,-0.000152725,-0.00016268,-0.000264196,-0.00519566,-0.000112132,0.000171326,0.000164608,0.00010047,-0.000202387,7.6633e-05,7.39713e-05,7.2868e-05,9.033e-05,0.000128207,0.000158969,0.000109477,-8.22109e-05,6.30171e-05,-0.000183428,0.000127872,7.01808e-05,0.000169996,0.000266558,8.45996e-05,7.57103e-05,7.34308e-05,9.47106e-05,0.000111142,0.000142519,0.000173446,-8.83442e-05,6.7197e-05,0.000169459,0.000166735,0.000235527,0.000162523,0.000142978,0.000115025,5.8632e-05,0.000123162,0.000246425,-0.00247209,0.000111256,-6.30913e-05,-3.3818e-05,-0.000248531,0.000174553,-0.000629648,0.0,1.78451e-07,0.000880472,0.000373575,0.00089438,0.000326142,0.000833543,0.000651964,-0.000917306,-0.000581873,-0.00265046,-0.00021399,-0.000927852,0.000128655,-0.000920103,0.000141526,-0.00116104,0.000160542,-0.0040496,-0.000223545,0.000204529,0.000338781,-0.00545883,-4.71323e-06,-7.23908e-05,0.000199059,6.92894e-05,-0.000606302,-0.00101097,0.000151215,0.00154809,0.000242594
BB,-0.0192345,-0.000343121,-0.000903474,-0.000673778,7.43416e-05,-0.000316059,-0.000206548,6.74229e-05,0.000294207,-0.000243353,-0.000421315,-0.000350162,-0.00430492,-0.00190761,-0.000491874,-0.000309823,-0.000488877,-3.34905e-05,-0.000579652,-0.000417815,-0.000443455,-0.000782231,-0.000320885,-0.00033304,-0.000426213,0.000219229,-0.000443308,0.000212058,-0.00117604,0.000180382,-0.000916489,-0.000674103,-0.000338066,-0.000299573,-0.000381118,-0.000454515,-0.000291846,-0.000361903,-0.000398893,-5.6512e-05,-0.00119086,-2.48296e-05,0.000212326,-1.37123e-05,-0.000174697,-0.000172265,-0.00025237,-0.00218711,-7.05793e-05,0.00030337,-0.00233881,-0.00184168,0.000334687,0.000329268,0.000119013,0.000325608,0.000206996,-1.78451e-07,0.0,0.000720035,0.000404494,0.000715171,0.000747403,0.00212604,0.00156894,-0.00458079,-0.00207616,-0.0151914,-0.00179288,-0.00640497,-0.000542244,-0.0049918,-0.000564341,-0.00459939,-0.000611438,-0.0121481,-0.00252223,-0.000329,-0.000377231,-0.0234074,-0.00134312,-0.00211673,-0.000501343,-0.00196213,-0.00468196,-0.00451846,-0.00030198,0.000144701,0.00282454
PS,-0.0312955,-0.000688458,-0.00136388,-0.000854061,-0.000213751,-0.000707385,-0.000633808,-0.00046736,-0.00113549,-0.000872631,-0.000791412,-0.000860547,-0.00791519,-0.00106363,-0.000737526,-0.000643208,-0.00103976,-0.000771088,-0.00083992,-0.00061162,-0.00064926,-0.000684365,-0.000638666,-0.000643697,-0.000642498,-0.000746439,-0.000628286,-0.000649307,-0.000682527,-0.00080037,-0.0006502,-0.00065287,-0.000598742,-0.000639294,-0.000675272,-0.000712373,-0.000633344,-0.000704232,-0.000627077,-0.000613895,-0.000686963,-0.000565919,-0.000737967,-0.000435434,-0.000605773,-0.000616228,-0.000601987,-0.000893305,-0.000554088,-0.000667082,-0.00876314,-0.000575666,-0.00059011,-0.000796364,-0.000777675,-0.000392993,-0.00103955,-0.000880472,-0.000720035,0.0,0.0,0.0,0.0,0.0,0.0,-0.00380995,-0.00352022,-0.00916682,-0.00166159,-0.00403687,-0.000860408,-0.00399411,-0.000768391,-0.0056153,-0.000890433,-0.0134431,-0.00263649,-0.000712861,-0.000676723,-0.020044,-0.00123672,-0.00135035,-0.000765956,-0.00117713,-0.00317807,-0.00400822,-0.000641885,-0.000893023,-0.000708993
DF,-0.0979198,-0.00175421,-0.000892712,-0.00296626,-0.000792207,-0.0019292,-0.00455855,-0.00330075,-0.020037,-0.0183451,-0.00361216,-0.00214301,-0.0339918,-0.001047,-0.000420573,-0.00042013,-0.000746729,-0.00217229,-0.000850392,-0.00372236,-0.00282979,-0.00308147,-0.00260561,-0.00192714,-0.00167005,-0.00112791,-0.00270285,-0.00374661,-0.000598917,-0.00110776,-0.000490594,-0.00123949,-0.00226121,-0.00158943,-0.000385425,-0.000456011,-0.00202221,-0.000468098,-0.00176779,-0.00176247,-0.000367403,-0.000460707,-0.00027042,-0.000242258,-0.000443165,-0.000435397,-0.000532422,-0.000508794,-0.000331609,-0.000229765,-0.00408856,-0.000326285,-0.0194144,-0.000857296,-0.00059274,-0.00390309,-0.000387054,-0.000373575,-0.000404494,0.0,0.0,0.0,0.0,0.0,0.0,-0.01037,-0.00286576,-0.0335461,-0.00607696,-0.00777337,-0.00814367,-0.00808427,-0.00168489,-0.00636385,-0.00138116,-0.0227248,-0.00275431,-0.0016247,-0.00073943,-0.0273045,-0.00331719,-0.00239123,-0.00252451,-0.00234099,-0.0120695,-0.0093911,-0.00107715,-0.000371157,-0.000406622
PL,-0.0466746,-0.000883116,-0.0014477,-0.00125294,-0.000296729,-0.000906793,-0.00100822,-0.00151257,-0.0020783,-0.00126803,-0.000927881,-0.000968025,-0.00912546,-0.00121081,-0.000780197,-0.000686413,-0.00110856,-0.000863907,-0.00088652,-0.000776643,-0.000788377,-0.000767575,-0.000880761,-0.000798472,-0.000874966,-0.000983347,-0.000921429,-0.0012449,-0.000843356,-0.000949629,-0.000715049,-0.000754946,-0.000709163,-0.000826643,-0.000739517,-0.000783564,-0.000756701,-0.000793374,-0.000734841,-0.000724967,-0.000775219,-0.000586279,-0.000826044,-0.000432879,-0.000621623,-0.000630985,-0.000633999,-0.000886129,-0.000561997,-0.000755775,-0.00884079,-0.000576062,-0.000955138,-0.000936182,-0.000845865,-0.00173424,-0.000692522,-0.00089438,-0.000715171,0.0,0.0,0.0,0.0,0.0,0.0,-0.0045416399999999996,-0.00364686,-0.0110236,-0.00198744,-0.00480765,-0.00112504,-0.00460633,-0.000926532,-0.00604679,-0.00100149,-0.0146003,-0.0029639,-0.000833711,-0.000750109,-0.0222443,-0.00141204,-0.00157892,-0.000898624,-0.0013481,-0.00355687,-0.00460297,-0.000740501,-0.000908399,-0.000702836
MB,-0.0399612,-0.00140265,-0.00863653,-0.00182327,-0.00046136,-0.0013685,-0.00130977,-0.000471128,-0.000245442,-0.000988914,-0.00157844,-0.0014197,-0.0117337,-0.00323142,-0.00332836,-0.00379967,-0.00658983,-0.00105332,-0.00630813,-0.00165274,-0.00149726,-0.00180803,-0.00153827,-0.00223087,-0.00155865,-0.00071673,-0.00147957,-0.000294473,-0.00263625,-0.000479526,-0.00315418,-0.00254424,-0.00193192,-0.001506,-0.00121795,-0.00169941,-0.00249202,-0.00210508,-0.00313165,-0.00326051,-0.00301591,-0.00406744,-0.0048418,-0.00650418,-0.00339478,-0.00360148,-0.00351437,-0.0197309,-0.00542558,-0.00925587,-0.124475,-0.00987407,-0.000141852,-0.000434433,-0.00139225,-8.76409e-05,-0.00018492,-0.000326142,-0.000747403,0.0,0.0,0.0,0.0,0.0,0.0,-0.0118099,-0.0253009,-0.0313041,-0.00759649,-0.0140334,-0.00204957,-0.0175082,-0.0025307,-0.0326245,-0.00354069,-0.0855049,-0.00912601,-0.00236192,-0.00293052,-0.0649504,-0.00428194,-0.00492728,-0.00235265,-0.00473361,-0.00960688,-0.0116954,-0.00312354,-0.00029319,-0.000776398
SG,-0.0355221,-0.00108619,-0.00433341,-0.00133242,-0.000372187,-0.00104194,-0.00094453,-0.000511488,-0.000645447,-0.000945715,-0.00126116,-0.00117074,-0.00954569,-0.00254094,-0.00199123,-0.0020106,-0.00316423,-0.000881315,-0.00318207,-0.00117795,-0.00112737,-0.00126115,-0.00117536,-0.00146829,-0.00149475,-0.00089435,-0.00135599,-0.00041204,-0.00123947,-0.000821626,-0.0015232,-0.0013941,-0.00124431,-0.00118953,-0.00119797,-0.00130008,-0.00135846,-0.00132899,-0.0016196,-0.00163361,-0.00136793,-0.00226047,-0.000957352,-0.00278663,-0.00222519,-0.0022169,-0.00207163,-0.00445013,-0.00258489,-0.00073589,-0.0137014,-0.00159258,-0.000384807,-0.000949003,-0.000839536,-0.000221094,-0.000470923,-0.000833543,-0.00212604,0.0,0.0,0.0,0.0,0.0,0.0,-0.00842842,-0.014061,-0.0184824,-0.00427506,-0.00866819,-0.00151699,-0.00965662,-0.00155186,-0.0182114,-0.0021922,-0.0476092,-0.00566867,-0.00155272,-0.00169228,-0.0432742,-0.00259863,-0.0028569,-0.00157279,-0.00247019,-0.00621661,-0.00744662,-0.00156869,-0.000732441,-0.002215
MA,-0.0399427,-0.00126768,-0.00750672,-0.00164444,-0.000418203,-0.00118353,-0.00107761,-0.000488963,-0.000496939,-0.00100989,-0.00136177,-0.00125569,-0.0104104,-0.00239555,-0.00228033,-0.00325312,-0.00405362,-0.000949813,-0.00441932,-0.00138963,-0.00132602,-0.0013633,-0.00136783,-0.00207486,-0.00156661,-0.000742739,-0.00145262,-0.000389856,-0.00190212,-0.000992574,-0.00207055,-0.00187836,-0.00214963,-0.00132698,-0.00108236,-0.00258931,-0.00167886,-0.00227454,-0.0021891,-0.00211839,-0.00217228,-0.00312109,-0.000721618,-0.0042597,-0.00255454,-0.00273978,-0.00253445,-0.0458447,-0.00392773,-0.000558441,-0.0103651,-0.00132403,-0.000291287,-0.000788918,-0.000672192,-0.000174191,-0.000369072,-0.000651964,-0.00156894,0.0,0.0,0.0,0.0,0.0,0.0,-0.0102477,-0.0194143,-0.0242466,-0.00599553,-0.0110037,-0.00175369,-0.0133563,-0.00212564,-0.0250729,-0.00309545,-0.0660067,-0.00859262,-0.00207322,-0.00252086,-0.0696977,-0.00332934,-0.00379282,-0.0020435,-0.00346472,-0.00716427,-0.00923263,-0.00219743,-0.000580236,-0.00163205
Bathyrajabrachyurops,-0.0209595,0.00197441,0.00157663,0.00132588,0.00292036,0.0025754,0.00322136,0.00291221,0.00159432,0.00291158,0.0024544,0.00214305,-0.00363762,0.0597631,0.346284,0.0499271,0.159059,0.0600728,0.0687393,0.0113261,0.00601966,0.286982,0.00378424,0.0748669,0.10197,0.00396594,0.00305382,0.00445343,0.00376742,0.002789,0.0217196,0.00393869,0.00606011,0.00638358,0.00418134,0.0820512,0.00189668,0.0911952,0.00385622,0.00373822,0.0123917,0.0257462,0.0104208,0.00659466,0.00848033,0.00563867,0.0105113,0.00401366,0.00288219,0.00466289,-0.000218575,0.0188448,0.0137808,0.00244041,0.00323223,0.00569769,0.00232553,0.000917306,0.00458079,0.00380995,0.01037,0.0045416399999999996,0.0118099,0.00842842,0.0102477,0.0,-0.00257999,-0.00468935,0.00146589,-6.06262e-05,0.00462322,5.51535e-06,0.00352242,-0.00559011,0.00299724,-0.0239389,0.00098602,0.00392011,0.00447683,-0.026583,0.00320083,0.00244174,0.00428566,0.00338763,0.00209052,0.00189377,0.0256956,0.00254053,0.0100196
